G1989J78C00A  C2003 03 03.64913 08 23 42.73 +06 46 51.5                mh3602300
G1989J78C00A  C2003 03 03.65042 08 23 42.46 +06 47 03.1                mh3602300
G1989J78C00A  C2003 03 03.65169 08 23 42.31 +06 47 12.4                mh3602300
G1989J78C00A  C2003 03 03.88601 08 23 08.95 +07 20 22.4          15.0 Rch3602938
G1989J78C00A  C2003 03 03.88751 08 23 08.69 +07 20 35.0          15.2 Rch3602938
G1989J78C00A  C2003 03 03.88903 08 23 08.43 +07 20 47.9          15.1 Rch3602938
G1989J78C00A  C2003 03 03.89053 08 23 08.20 +07 21 00.8          15.1 Rch3602938
G1989J78C00A  C2003 03 03.89205 08 23 07.95 +07 21 13.5          15.1 Rch3602938
G1989J78C00A  C2003 03 03.92789 08 23 01.90 +07 26 18.9          14.7 Rch3602938
G1989J78C00A  C2003 03 03.92940 08 23 01.66 +07 26 31.8          14.8 Rch3602938
G1989J78C00A  C2003 03 03.93091 08 23 01.37 +07 26 44.8          14.7 Rch3602938
G1989J78C00A  C2003 03 03.93242 08 23 01.15 +07 26 57.3          14.7 Rch3602938
G1989J78C00A  C2003 03 03.93392 08 23 00.91 +07 27 10.2          14.7 Rch3602938
G1989J78C00A  C2003 03 04.09985 08 22 36.27 +07 50 56.8          14.8   h3602H72
G1989J78C00A  C2003 03 04.10103 08 22 36.05 +07 51 07.1          14.8   h3602H72
G1989J78C00A  C2003 03 04.10214 08 22 35.83 +07 51 16.5          14.8   h3602H72
G1989J78C00A  C2003 03 04.10294 08 22 35.73 +07 51 24.3          14.9   h3602H72
G1989J78C00A  C2003 03 04.10418 08 22 35.48 +07 51 34.2          14.8   h3602H72
G1989J78C00A  C2003 03 04.14470 08 22 28.44 +07 57 09.5          15.3 Rch3602842
G1989J78C00A  C2003 03 04.15343 08 22 27.00 +07 58 22.9          14.9 Rch3602842
G1989J78C00A  C2003 03 04.15565 08 22 26.63 +07 58 42.0          14.8 Rch3602842
G1989J78C00A  C2003 03 04.15781 08 22 26.28 +07 58 59.9          14.8 Rch3602842
G1989J78C00A  C2003 03 04.48126 08 21 38.40 +08 45 13.7          14.9 Vmh3602379
G1989J78C00A  C2003 03 04.48421 08 21 37.89 +08 45 38.8          14.8 Vmh3602379
G1989J78C00A  C2003 03 04.48758 08 21 37.32 +08 46 07.8          14.8 Vmh3602379
G1989J78C00A  C2003 03 04.48845 08 21 37.18 +08 46 15.5          14.9 Vmh3602379
G1989J78C00A  C2003 03 04.49109 08 21 36.75 +08 46 38.0          14.8 Vmh3602379
G1989J78C00A  C2003 03 04.50537 08 21 34.50 +08 48 40.9          15.1 Vmh3602300
G1989J78C00A  C2003 03 04.50664 08 21 34.31 +08 48 52.4          14.7 Vmh3602300
G1989J78C00A  C2003 03 04.50793 08 21 34.11 +08 49 03.6          15.0 Vmh3602300
G1989J78C00A  C2003 03 04.50921 08 21 33.86 +08 49 14.4          14.8 Vmh3602300
G1989J78C00A  C2003 03 04.51049 08 21 33.65 +08 49 25.0          14.8 Vmh3602300
G1989J78C00A  C2003 03 04.51176 08 21 33.45 +08 49 36.3          15.2 Vmh3602300
G1989J78C00A  C2003 03 04.66019 08 21 09.25 +09 11 41.6                ch5511322
G1989J78C00A  C2003 03 04.66959 08 21 07.68 +09 13 02.2                ch5511322
G1989J78C00A  C2003 03 04.67815 08 21 06.25 +09 14 15.3                ch5511322
G1989J78C00A  C2003 03 04.81412 08 20 48.79 +09 32 48.3          14.8 R h3602J87
G1989J78C00A  C2003 03 04.81808 08 20 48.17 +09 33 22.7          15.0 R h3602J87
G1989J78C00A  C2003 03 04.82090 08 20 47.42 +09 33 47.4                dh3602170
G1989J78C00A  C2003 03 04.82145 08 20 47.33 +09 33 52.0                dh3602170
G1989J78C00A  C2003 03 04.82227 08 20 47.20 +09 33 59.0                dh3602170
G1989J78C00A  C2003 03 04.82508 08 20 46.68 +09 34 23.3                dh3602170
G1989J78C00A  C2003 03 04.95094 08 20 25.46 +09 52 23.7          14.6 Rah3602233
G1989J78C00A  C2003 03 04.95295 08 20 25.15 +09 52 40.8          14.2 Rah3602233
G1989J78C00A  C2003 03 04.95628 08 20 24.62 +09 53 09.5          14.3 Rah3602233
G1989J78C00A  C2003 03 04.95902 08 20 24.16 +09 53 33.1          14.3 Rah3602233
G1989J78C00A  C2003 03 04.96126 08 20 23.81 +09 53 52.1          14.4 Rah3602233
G1989J78C00A  C2003 03 05.02703 08 20 16.81 +10 03 35.4          14.7  ch3602H72
G1989J78C00A  C2003 03 05.02913 08 20 16.42 +10 03 53.7          14.7  ch3602H72
G1989J78C00A  C2003 03 05.03110 08 20 16.13 +10 04 10.8          14.7  ch3602H72
G1989J78C00A  C2003 03 05.03306 08 20 15.78 +10 04 26.6          14.6  ch3602H72
G1989J78C00A  C2003 03 05.03432 08 20 15.62 +10 04 37.5          14.6  ch3602H72
G1989J78C00A  C2003 03 05.03788 08 20 14.97 +10 05 08.5          14.6  ch3602H72
G1989J78C00A  C2003 03 05.03956 08 20 14.71 +10 05 22.9          14.6  ch3602H72
G1989J78C00A  C2003 03 05.04086 08 20 14.54 +10 05 33.9          14.7  ch3602H72
G1989J78C00A  C2003 03 05.08632 08 20 06.81 +10 12 06.9          15.0  ch3602H72
G1989J78C00A  C2003 03 05.08764 08 20 06.65 +10 12 18.6          15.0  ch3602H72
G1989J78C00A  C2003 03 05.08862 08 20 06.45 +10 12 27.1          15.0  ch3602H72
G1989J78C00A  C2003 03 05.08971 08 20 06.31 +10 12 36.2          14.9  ch3602H72
G1989J78C00A  C2003 03 05.09069 08 20 06.16 +10 12 44.6          14.9  ch3602H72
G1989J78C00A  C2003 03 05.09293 08 20 05.73 +10 13 04.1          14.9  ch3602H72
G1989J78C00A  C2003 03 05.13588 08 19 58.50 +10 19 14.8          15.1  ch3602H72
G1989J78C00A  C2003 03 05.13686 08 19 58.32 +10 19 23.2          15.1  ch3602H72
G1989J78C00A  C2003 03 05.13788 08 19 58.15 +10 19 31.9          15.2  ch3602H72
G1989J78C00A  C2003 03 05.13862 08 19 58.02 +10 19 38.6          15.1  ch3602H72
G1989J78C00A  C2003 03 05.14016 08 19 57.71 +10 19 51.5          15.2  ch3602H72
G1989J78C00A  C2003 03 05.14091 08 19 57.63 +10 19 57.8          15.2  ch3602H72
G1989J78C00A  C2003 03 05.78479 08 18 22.26 +11 52 33.7          15.6 Vch3602151
G1989J78C00A  C2003 03 05.78684 08 18 21.97 +11 52 48.3          15.6 Vch3602151
G1989J78C00A  C2003 03 05.78817 08 18 21.77 +11 52 59.8          15.6 Vch3602151
G1989J78C00A  C2003 03 05.78972 08 18 21.52 +11 53 13.5          15.6 Vch3602151
G1989J78C00A  C2003 03 05.79039 08 18 21.40 +11 53 18.5          15.1 Vch3602198
G1989J78C00A  C2003 03 05.79106 08 18 21.30 +11 53 25.1          15.4 Vch3602151
G1989J78C00A  C2003 03 05.79190 08 18 21.15 +11 53 31.7          15.1 Vch3602198
G1989J78C00A  C2003 03 05.79559 08 18 20.56 +11 54 04.4          15.2 Vch3602151
G1989J78C00A  C2003 03 05.79574 08 18 20.53 +11 54 05.0          15.1 Vch3602198
G1989J78C00A  C2003 03 05.79668 08 18 20.36 +11 54 13.9          15.1 Vch3602151
G1989J78C00A  C2003 03 05.79919 08 18 19.98 +11 54 35.7          15.0 Vch3602151
G1989J78C00A  C2003 03 05.80109 08 18 19.66 +11 54 51.8          15.0 Vch3602198
G1989J78C00A  C2003 03 05.80491 08 18 19.04 +11 55 24.7          15.0 Vch3602198
G1989J78C00A  C2003 03 05.80873 08 18 18.42 +11 55 58.5          14.8 Vch3602151
G1989J78C00A  C2003 03 05.81006 08 18 18.20 +11 56 10.2          14.9 Vch3602151
G1989J78C00A  C2003 03 05.81150 08 18 17.95 +11 56 22.8          14.8 Vch3602151
G1989J78C00A  C2003 03 05.81266 08 18 17.79 +11 56 32.5          14.7 Vch3602151
G1989J78C00A  C2003 03 05.86657 08 18 08.96 +12 04 19.5          15.2 Vch3602240
G1989J78C00A  C2003 03 05.86744 08 18 08.82 +12 04 27.0          15.1 Vch3602240
G1989J78C00A  C2003 03 05.86829 08 18 08.68 +12 04 34.3          15.2 Vch3602240
G1989J78C00A  C2003 03 05.86914 08 18 08.54 +12 04 41.7          15.1 Vch3602240
G1989J78C00A  C2003 03 05.87083 08 18 08.26 +12 04 56.5          15.0 Vch3602240
G1989J78C00A  C2003 03 05.87256 08 18 07.98 +12 05 11.2          15.0 Vch3602240
G1989J78C00A  C2003 03 05.87340 08 18 07.84 +12 05 18.7          15.0 Vch3602240
G1989J78C00A  C2003 03 05.87573 08 18 07.46 +12 05 38.9          15.1 Vch3602240
G1989J78C00A  C2003 03 06.10944 08 17 32.73 +12 39 44.9          15.5   h3602H72
G1989J78C00A  C2003 03 06.11176 08 17 32.35 +12 40 04.9          15.3   h3602H72
G1989J78C00A  C2003 03 06.11250 08 17 32.25 +12 40 11.6          15.3   h3602H72
G1989J78C00A  C2003 03 06.11326 08 17 32.07 +12 40 18.0          15.3   h3602H72
G1989J78C00A  C2003 03 06.11433 08 17 31.93 +12 40 27.4          15.2   h3602H72
G1989J78C00A  C2003 03 06.18760 08 17 19.62 +12 51 02.3          15.3   h3602H72
G1989J78C00A  C2003 03 06.18853 08 17 19.48 +12 51 10.3          15.3   h3602H72
G1989J78C00A  C2003 03 06.18944 08 17 19.34 +12 51 18.4          15.3   h3602H72
G1989J78C00A  C2003 03 06.19037 08 17 19.20 +12 51 26.3          15.3   h3602H72
G1989J78C00A  C2003 03 06.19314 08 17 18.77 +12 51 50.1          15.3   h3602H72
G1989J78C00A  C2003 03 06.22417 08 17 14.86 +12 56 13.3          14.9  ch3602704
G1989J78C00A  C2003 03 06.23711 08 17 12.70 +12 58 05.1          15.5  ch3602704
G1989J78C00A  C2003 03 06.25053 08 17 10.49 +13 00 01.5          16.0  ch3602704
G1989J78C00A  C2003 03 06.25197 08 17 10.84 +13 00 13.8                ch3602670
G1989J78C00A  C2003 03 06.26356 08 17 08.32 +13 01 54.3          15.4  ch3602704
G1989J78C00A  C2003 03 06.27657 08 17 06.28 +13 03 46.7          16.2  ch3602704
G1989J78C00A  C2003 03 06.31332 08 17 00.70 +13 09 05.4                ch3602670
G1989J78C00A  C2003 03 07.09721 08 15 06.34 +15 02 46.1          15.2   h3602H72
G1989J78C00A  C2003 03 07.10155 08 15 05.55 +15 03 23.8          15.3   h3602H72
G1989J78C00A  C2003 03 07.10478 08 15 05.01 +15 03 52.0          15.2   h3602H72
G1989J78C00A  C2003 03 07.10640 08 15 04.75 +15 04 06.0          15.1   h3602H72
G1989J78C00A  C2003 03 07.17609 08 14 54.50 +15 14 02.5          16.2  ch3602704
G1989J78C00A  C2003 03 07.18919 08 14 52.34 +15 15 56.2          16.4  ch3602704
G1989J78C00A  C2003 03 07.20246 08 14 50.16 +15 17 51.4          16.1  ch3602704
G1989J78C00A  C2003 03 07.21576 08 14 47.96 +15 19 46.6          15.7  ch3602704
G1989J78C00A  C2003 03 07.22912 08 14 45.76 +15 21 42.6          15.6  ch3602704
G1989J78C00A  C2003 03 07.52503 08 14 02.66 +16 04 32.2          14.9 Vmh3602379
G1989J78C00A  C2003 03 07.52684 08 14 02.40 +16 04 48.3          14.8 Vmh3602379
G1989J78C00A  C2003 03 07.53435 08 14 01.16 +16 05 52.9          14.6 Vmh3602379
G1989J78C00A  C2003 03 07.83791 08 13 17.58 +16 49 35.1          15.2 Vch3602198
G1989J78C00A  C2003 03 07.84018 08 13 17.27 +16 49 55.0          15.2 Vch3602198
G1989J78C00A  C2003 03 07.84169 08 13 17.03 +16 50 07.8          15.3 Vch3602198
G1989J78C00A  C2003 03 07.84546 08 13 16.40 +16 50 40.2          15.2 Vch3602198
G1989J78C00A  C2003 03 07.84962 08 13 15.76 +16 51 17.1          15.3 Vch3602198
G1989J78C00A  C2003 03 08.23388 08 12 18.59 +17 46 55.2          15.4  ch3602704
G1989J78C00A  C2003 03 08.24716 08 12 16.46 +17 48 49.5          15.4  ch3602704
G1989J78C00A  C2003 03 08.26034 08 12 14.35 +17 50 43.1          15.7  ch3602704
G1989J78C00A  C2003 03 08.27335 08 12 12.25 +17 52 34.9          16.0  ch3602704
G1989J78C00A  C2003 03 08.28651 08 12 10.15 +17 54 28.2          16.2  ch3602704
G1989J78C00A  C2003 03 08.79832 08 10 59.41 +19 08 01.1          14.7 R h3602J87
G1989J78C00A  C2003 03 08.80285 08 10 58.79 +19 08 40.3          15.0 R h3602J87
G1989J78C00A  C2003 03 08.80738 08 10 58.01 +19 09 19.6          14.9 R h3602J87
G1989J78C00A  C2003 03 08.81297 08 10 56.50 +19 10 03.6          15.9 Vch3602151
G1989J78C00A  C2003 03 08.81407 08 10 56.34 +19 10 13.3          15.9 Vch3602151
G1989J78C00A  C2003 03 08.81510 08 10 56.16 +19 10 22.1          15.9 Vch3602151
G1989J78C00A  C2003 03 08.81675 08 10 55.90 +19 10 36.2          16.2 Vch3602151
G1989J78C00A  C2003 03 08.81839 08 10 55.65 +19 10 50.4          16.0 Vch3602151
G1989J78C00A  C2003 03 08.81970 08 10 55.44 +19 11 01.9          16.0 Vch3602151
G1989J78C00A  C2003 03 08.82064 08 10 55.29 +19 11 10.0          16.2 Vch3602151
G1989J78C00A  C2003 03 08.82199 08 10 55.09 +19 11 21.8          16.4 Vch3602151
G1989J78C00A  C2003 03 08.82297 08 10 54.88 +19 11 29.8          16.0 Vch3602151
G1989J78C00A  C2003 03 08.82390 08 10 54.77 +19 11 37.8          16.2 Vch3602151
G1989J78C00A  C2003 03 08.88807 08 10 45.32 +19 20 56.7          15.0 Rch3602938
G1989J78C00A  C2003 03 08.88969 08 10 45.07 +19 21 10.6          15.0 Rch3602938
G1989J78C00A  C2003 03 08.89131 08 10 44.78 +19 21 24.8          15.1 Rch3602938
G1989J78C00A  C2003 03 08.89243 08 10 44.20 +19 21 32.8          15.1 Rdh3602232
G1989J78C00A  C2003 03 08.89294 08 10 44.52 +19 21 38.7          15.2 Rch3602938
G1989J78C00A  C2003 03 08.89456 08 10 44.29 +19 21 52.5          15.1 Rch3602938
G1989J78C00A  C2003 03 08.89618 08 10 44.02 +19 22 06.3          15.3 Rch3602938
G1989J78C00A  C2003 03 08.89781 08 10 43.76 +19 22 20.4          15.3 Rch3602938
G1989J78C00A  C2003 03 08.89938 08 10 43.04 +19 22 32.9          15.2 Rdh3602232
G1989J78C00A  C2003 03 08.89943 08 10 43.50 +19 22 34.3          15.2 Rch3602938
G1989J78C00A  C2003 03 08.90105 08 10 43.23 +19 22 48.3          15.4 Rch3602938
G1989J78C00A  C2003 03 08.90267 08 10 42.96 +19 23 02.4          15.5 Rch3602938
G1989J78C00A  C2003 03 08.90300 08 10 42.47 +19 23 02.2          15.2 Rdh3603232
G1989J78C00A  C2003 03 08.90431 08 10 42.72 +19 23 16.0          15.5 Rch3603938
G1989J78C00A  C2003 03 08.90593 08 10 42.49 +19 23 30.3          15.4 Rch3603938
G1989J78C00A  C2003 03 08.90990 08 10 41.39 +19 24 03.2          15.3 Rdh3603232
G1989J78C00A  C2003 03 08.91707 08 10 39.98 +19 24 59.1          15.2 Rdh3603A28
G1989J78C00A  C2003 03 08.92152 08 10 39.27 +19 25 37.4          15.0 Rdh3603A28
G1989J78C00A  C2003 03 08.92500 08 10 38.73 +19 26 07.3          14.9 Rdh3603A28
G1989J78C00A  C2003 03 08.92708 08 10 38.39 +19 26 25.0          14.8 Rdh3603A28
G1989J78C00A  C2003 03 08.93026 08 10 37.90 +19 26 52.3          14.6 Rdh3603A28
G1989J78C00A  C2003 03 08.93298 08 10 37.47 +19 27 15.8          14.8 Rdh3603A28
G1989J78C00A  C2003 03 09.48831 08 09 19.26 +20 46 50.4          15.0 Vmh3603379
G1989J78C00A  C2003 03 09.48943 08 09 19.10 +20 47 00.0          15.0 Vmh3603379
G1989J78C00A  C2003 03 09.49284 08 09 18.54 +20 47 28.9          15.1 Vmh3603379
G1989J78C00A  C2003 03 09.49512 08 09 18.20 +20 47 48.8          15.2 Vmh3603379
G1989J78C00A  C2003 03 09.49667 08 09 17.95 +20 48 01.8          15.1 Vmh3603379
G1989J78C00A  C2003 03 09.83807 08 08 29.50 +21 36 31.5          15.1 Vch3603632
G1989J78C00A  C2003 03 09.84886 08 08 27.81 +21 38 03.1          15.4 Vch3603632
G1989J78C00A  C2003 03 09.96067 08 08 10.75 +21 53 42.5                ch3603621
G1989J78C00A  C2003 03 09.96174 08 08 10.59 +21 53 51.1          15.3 Rch3603621
G1989J78C00A  C2003 03 09.96904 08 08 09.49 +21 54 53.3                ch3603621
G1989J78C00A  C2003 03 09.97010 08 08 09.32 +21 55 02.3                ch3603621
G1989J78C00A  C2003 03 09.97117 08 08 09.18 +21 55 11.0                ch3603621
G1989J78C00A  C2003 03 10.53561 08 06 50.52 +23 15 03.3          16.0 Vmh3603379
G1989J78C00A  C2003 03 10.53823 08 06 50.04 +23 15 25.2          16.5 Vmh3603379
G1989J78C00A  C2003 03 10.54175 08 06 49.54 +23 15 55.7          16.3 Vmh3603379
G1989J78C00A  C2003 03 10.54344 08 06 49.28 +23 16 09.0          16.6 Vmh3603379
G1989J78C00A  C2003 03 10.77782 08 06 18.49 +23 48 50.1          15.8 Vch3603151
G1989J78C00A  C2003 03 10.77887 08 06 18.33 +23 48 58.7          15.9 Vch3603151
G1989J78C00A  C2003 03 10.78012 08 06 18.11 +23 49 09.7          15.7 Vch3603151
G1989J78C00A  C2003 03 10.78111 08 06 17.96 +23 49 17.8          15.7 Vch3603151
G1989J78C00A  C2003 03 10.78256 08 06 17.77 +23 49 30.3          16.2 Vch3603151
G1989J78C00A  C2003 03 10.78365 08 06 17.62 +23 49 38.9          15.9 Vch3603151
G1989J78C00A  C2003 03 10.78458 08 06 17.44 +23 49 47.6          15.5 Vch3603151
G1989J78C00A  C2003 03 10.78557 08 06 17.26 +23 49 55.2          15.6 Vch3603151
G1989J78C00A  C2003 03 10.78650 08 06 17.13 +23 50 03.1          15.2 Vch3603151
G1989J78C00A  C2003 03 10.78735 08 06 16.98 +23 50 11.4          15.5 Vch3603151
G1989J78C00A  C2003 03 10.78869 08 06 16.81 +23 50 21.3          15.4 Vch3603151
G1989J78C00A  C2003 03 10.78938 08 06 16.68 +23 50 29.1          16.0 Vch3603151
G1989J78C00A  C2003 03 10.85935 08 06 05.93 +24 00 16.3                ch3603204
G1989J78C00A  C2003 03 10.86513 08 06 05.04 +24 01 04.7          15.2 Rch3603204
G1989J78C00A  C2003 03 10.86863 08 06 04.49 +24 01 34.0          15.1 Rch3603204
G1989J78C00A  C2003 03 10.87458 08 06 03.58 +24 02 23.7          14.9 Rch3603204
G1989J78C00A  C2003 03 10.88039 08 06 02.68 +24 03 12.1          14.8 Rch3603204
G1989J78C00A  C2003 03 11.80468 08 03 56.70 +26 11 13.3                dh3603170
G1989J78C00A  C2003 03 11.80505 08 03 56.56 +26 11 16.5                dh3603170
G1989J78C00A  C2003 03 11.80581 08 03 56.49 +26 11 22.7                dh3603170
G1989J78C00A  C2003 03 12.52071 08 02 17.84 +27 48 47.4          16.1 Vmh5511379
G1989J78C00A  C2003 03 12.54613 08 02 13.99 +27 52 13.1          15.6 Vmh5511379
G1989J78C00A  C2003 03 12.55259 08 02 12.97 +27 53 04.4          16.5 Vmh5511379
G1989J78C00A  C2003 03 13.82258 07 59 25.62 +30 41 36.5                ch5511127
G1989J78C00A  C2003 03 13.82557 07 59 25.20 +30 41 59.9                ch5511127
G1989J78C00A  C2003 03 13.82836 07 59 24.77 +30 42 22.1                ch5511127
G1989J78C00A  C2003 03 13.86238 07 59 20.16 +30 46 48.1          15.8 Vch3603J93
G1989J78C00A  C2003 03 13.86806 07 59 19.39 +30 47 32.4          15.5 Vch3603J93
G1989J78C00A  C2003 03 13.86948 07 59 19.18 +30 47 43.9          15.6 Vch3603J93
G1989J78C00A  C2003 03 14.89653 07 57 05.57 +32 59 47.2          16.0 Vch3603J93
G1989J78C00A  C2003 03 14.89865 07 57 05.29 +33 00 04.7          15.6 Vch3603J93
G1989J78C00A  C2003 03 14.90076 07 57 04.97 +33 00 18.6          15.7 Vch3603J93
G1989J78C00A  C2003 03 14.90288 07 57 04.63 +33 00 35.2          15.6 Vch3603J93
G1989J78C00A  C2003 03 14.95851 07 56 56.35 +33 07 36.0          15.5 Vch3603198
G1989J78C00A  C2003 03 14.96130 07 56 55.96 +33 07 57.1          15.5 Vch3603198
G1989J78C00A  C2003 03 14.96409 07 56 55.57 +33 08 18.1          15.6 Vch3603198
G1989J78C00A  C2003 03 14.96744 07 56 55.10 +33 08 43.0          15.5 Vch3603198
G1989J78C00A  C2003 03 14.96967 07 56 54.80 +33 08 59.5          15.6 Vch3603198
G1989J78C00A  C2003 03 16.80662 07 53 06.53 +36 54 34.2          16.1 Vdh5511151
G1989J78C00A  C2003 03 16.80766 07 53 06.31 +36 54 42.8          16.1 Vdh5511151
G1989J78C00A  C2003 03 16.81058 07 53 05.92 +36 55 03.8          15.9 Vdh5511151
G1989J78C00A  C2003 03 16.81269 07 53 05.62 +36 55 18.6          15.9 Vdh5511151
G1989J78C00A  C2003 03 16.81361 07 53 05.55 +36 55 23.8          15.8 Vdh5511151
G1989J78C00A  C2003 03 16.81427 07 53 05.44 +36 55 28.4          15.8 Vdh5511151
G1989J78C00A  C2003 03 16.81494 07 53 05.36 +36 55 33.8          15.9 Vdh5511151
G1989J78C00A  C2003 03 16.81558 07 53 05.27 +36 55 37.6          16.1 Vdh5511151
G1989J78C00A  C2003 03 16.81631 07 53 05.17 +36 55 42.8          15.9 Vdh5511151
G1989J78C00A  C2003 03 16.81729 07 53 04.99 +36 55 51.8          15.8 Vdh5511151
G1989J78C00A  C2003 03 16.81784 07 53 04.93 +36 55 54.8          15.6 Vdh5511151
G1989J78C00A  C2003 03 16.81861 07 53 04.85 +36 56 00.0          15.8 Vdh5511151
G1989J78C00A  C2003 03 16.87634 07 52 57.00 +37 02 49.1                ch5511127
G1989J78C00A  C2003 03 16.87903 07 52 56.66 +37 03 08.4                ch5511127
G1989J78C00A  C2003 03 16.88299 07 52 56.13 +37 03 35.9                ch5511127
G1989J78C00A  C2003 03 16.88957 07 52 55.23 +37 04 22.6                ch5511127
G1989J78C00A  C2003 03 17.82481 07 51 02.58 +38 53 38.0          16.3 Rch5511185
G1989J78C00A  C2003 03 17.82898 07 51 02.02 +38 54 06.6          16.2 Rch5511185
G1989J78C00A  C2003 03 17.83041 07 51 01.81 +38 54 16.5          16.2 Rch5511185
G1989J78C00A  C2003 03 17.83179 07 51 01.64 +38 54 25.8          16.2 Rch5511185
G1989J78C00A  C2003 03 17.83296 07 51 01.49 +38 54 33.8          16.1 Rch5511185
G1989J78C00A  C2003 03 17.83416 07 51 01.31 +38 54 42.2          16.0 Rch5511185
G1989J78C00A  C2003 03 17.89340 07 50 53.34 +39 01 26.8          15.2 Rch5511163
G1989J78C00A  C2003 03 17.89403 07 50 53.28 +39 01 30.4                ch5511163
G1989J78C00A  C2003 03 17.89464 07 50 53.22 +39 01 35.6                ch5511163
G1989J78C00A  C2003 03 17.89526 07 50 53.13 +39 01 39.3                ch5511163
G1989J78C00A  C2003 03 18.78339 07 49 09.47 +40 41 42.8          16.2 Vdh5511151
G1989J78C00A  C2003 03 18.78427 07 49 09.33 +40 41 49.0          16.0 Vdh5511151
G1989J78C00A  C2003 03 18.78517 07 49 09.22 +40 41 54.9          16.1 Vdh5511151
G1989J78C00A  C2003 03 18.78586 07 49 09.12 +40 41 59.4          16.0 Vdh5511151
G1989J78C00A  C2003 03 18.78662 07 49 09.03 +40 42 04.2          16.1 Vdh5511151
G1989J78C00A  C2003 03 18.78740 07 49 08.91 +40 42 09.4          16.1 Vdh5511151
G1989J78C00A  C2003 03 18.78830 07 49 08.83 +40 42 15.6          16.1 Vdh5511151
G1989J78C00A  C2003 03 18.78947 07 49 08.66 +40 42 22.7          16.0 Vdh5511151
G1989J78C00A  C2003 03 18.79012 07 49 08.56 +40 42 27.5          16.0 Vdh5511151
G1989J78C00A  C2003 03 18.79080 07 49 08.46 +40 42 32.2          16.0 Vdh5511151
G1989J78C00A  C2003 03 18.79995 07 49 07.30 +40 43 31.4                ch5511127
G1989J78C00A  C2003 03 18.80300 07 49 06.89 +40 43 51.5                ch5511127
G1989J78C00A  C2003 03 18.80560 07 49 06.54 +40 44 09.0                ch5511127
G1989J78C00A  C2003 03 18.80990 07 49 05.98 +40 44 37.8                ch5511127
G1989J78C00A  C2003 03 18.81354 07 49 05.50 +40 45 01.8                ch5511127
G1989J78C00A  C2003 03 19.77958 07 47 13.99 +42 29 59.3          16.6 Vdh5511151
G1989J78C00A  C2003 03 19.78039 07 47 13.89 +42 30 04.5          16.6 Vdh5511151
G1989J78C00A  C2003 03 19.78097 07 47 13.81 +42 30 08.2          16.6 Vdh5511151
G1989J78C00A  C2003 03 19.78221 07 47 13.64 +42 30 16.1          16.5 Vdh5511151
G1989J78C00A  C2003 03 19.78281 07 47 13.56 +42 30 19.9          16.5 Vdh5511151
G1989J78C00A  C2003 03 19.78332 07 47 13.50 +42 30 23.4          16.5 Vdh5511151
G1989J78C00A  C2003 03 19.78421 07 47 13.38 +42 30 29.0          16.4 Vdh5511151
G1989J78C00A  C2003 03 19.78485 07 47 13.30 +42 30 33.0          16.4 Vdh5511151
G1989J78C00A  C2003 03 19.78534 07 47 13.25 +42 30 36.3          16.4 Vdh5511151
G1989J78C00A  C2003 03 19.78568 07 47 13.19 +42 30 39.1          16.4 Vdh5511151
G1989J78C00A  C2003 03 19.87267 07 47 01.73 +42 39 52.5          16.2 Vch5511560
G1989J78C00A  C2003 03 19.87337 07 47 01.66 +42 39 56.8          16.4 Vch5511560
G1989J78C00A  C2003 03 19.87407 07 47 01.52 +42 40 00.8          16.2 Vch5511560
G1989J78C00A  C2003 03 19.87477 07 47 01.44 +42 40 05.6          16.2 Vch5511560
G1989J78C00A  C2003 03 19.87547 07 47 01.34 +42 40 09.7          16.3 Vch5511560
G1989J78C00A  C2003 03 20.43999 07 45 58.79 +43 39 37.4          16.3 Vmh5511300
G1989J78C00A  C2003 03 20.44368 07 45 58.37 +43 40 01.6          16.3 Vmh5511300
G1989J78C00A  C2003 03 20.44741 07 45 57.82 +43 40 24.0          16.0 Vmh5511300
G1989J78C00A  C2003 03 20.45110 07 45 57.43 +43 40 46.6          16.2 Vmh5511300
G1989J78C00A  C2003 03 20.45479 07 45 56.91 +43 41 11.0          16.4 Vmh5511300
G1989J78C00A  C2003 03 20.79568 07 45 18.72 +44 16 08.7          16.7 Vdh5511151
G1989J78C00A  C2003 03 20.79644 07 45 18.60 +44 16 13.4          16.7 Vdh5511151
G1989J78C00A  C2003 03 20.79715 07 45 18.53 +44 16 17.5          16.7 Vdh5511151
G1989J78C00A  C2003 03 20.79828 07 45 18.39 +44 16 24.2          16.7 Vdh5511151
G1989J78C00A  C2003 03 20.79869 07 45 18.35 +44 16 26.7          16.6 Vdh5511151
G1989J78C00A  C2003 03 20.79992 07 45 18.20 +44 16 34.3          16.6 Vdh5511151
G1989J78C00A  C2003 03 20.80112 07 45 18.03 +44 16 41.7          16.7 Vdh5511151
G1989J78C00A  C2003 03 20.80237 07 45 17.87 +44 16 49.1          16.6 Vdh5511151
G1989J78C00A  C2003 03 20.80418 07 45 17.65 +44 17 00.5          16.5 Vdh5511151
G1989J78C00A  C2003 03 20.80530 07 45 17.50 +44 17 07.6          16.4 Vdh5511151
G1989J78C00A  C2003 03 20.86153 07 45 10.98 +44 22 58.0          16.3 Rch5511938
G1989J78C00A  C2003 03 20.86343 07 45 10.77 +44 23 10.4          16.4 Rch5511938
G1989J78C00A  C2003 03 20.86534 07 45 10.59 +44 23 20.6          16.6 Rch5511938
